text,label,language
no,0,hi
yes,0,hi
no,1,hi
no,0,hi
no,0,hi
" Watch As MSNBC Reporter Completely Humiliates Sean Spicer Over Trump’s Wiretapping B.S.. White House Press Secretary Sean Spicer was completely humiliated by MSNBC s Hallie Jackson during Tuesday s White House briefing. Jackson wanted to know why Donald Trump would call on Congress to investigate the supposed wiretapping at Trump Tower when he claims to already have this very information. This was a question Spicer couldn t answer. All he could do was squirm. You said the president stands by his tweets Saturday morning that President Obama ordered this wiretap,  Jackson stated.  You ve also said that the president wants Congress to investigate. Some members of Congress, by the way, have asked the White House and asked the president to come forward with the information. So bottom line, why would the president want Congress to investigate for information he already has?  she asked.Spicer started blubbering about the importance of  separation of powers  but came nowhere near actually addressing the issue at hand.Jackson wasn t about to let him off the hook that easy, though. She continued to press Spicer, wondering  if the president has the info, Sean   and I guess that s what I m trying to get to   if he s sitting on this information that he found out, he s now directing or asking or recommending that the intelligence committees look into this. And you talked about they have resources and staff, which they do, but why expend those resources and staff if the President found out this information and has it? Spicer then explained that Trump thinks Congress asking the Justice Department to conduct an investigation might  add credibility to the look  of Trump s bogus accusation that former President Obama tapped his phones during the election. I think we ve made it very clear how he wants this done,  Spicer finally concluded when he could think of nothing better to say.Watch Sean Spicer be completely humiliated by MSNBC s Hallie Jackson:Featured image via Mark Wilson/Getty Images",1,en
no,1,hi
"BREAKING: A Third Democrat Senator To Vote For Supreme Court Nominee Neil Gorsuch. Assuming all Republicans support Gorsuch, the nominee would need the votes of five more Democrats to achieve the 60 votes needed to avoid a filibuster. If the number does not hit 60, Senate Majority Leader Mitch McConnell has indicated he will invoke the  nuclear option  to end filibusters of Supreme Court nominees and require only a majority vote for confirmation.Sen. Heidi Heitkamp, D-N.D., and Joe Minchin, D-W.Va., announced Thursday they would vote to confirm Gorsuch to the Supreme Court: Senators have a constitutional obligation to advice and consent on a nominee to fill this Supreme Court vacancy and, simply put, we have a responsibility to do our jobs as elected officials,  Manchin said in a statement Thursday.  I will vote to confirm him to be the ninth justice on the Supreme Court. https://www.youtube.com/watch?v=csE04bREOAEHeitcamp of North Dakota also pledged her vote for Gorsuch and released a statement to confirm:  After doing my due diligence by meeting with Judge Gorsuch and reviewing his record and testimony before the Senate Judiciary Committee, I ve decided to vote in favor of his confirmation. He has a record as a balanced, meticulous, and well-respected jurist who understands the rule of law, . ",1,en
no,0,hi
no,0,hi
no,1,hi
no,0,hi
"Brazil house speaker says whipping votes for pension reform difficult, but urgent. RIO DE JANEIRO (Reuters) - The speaker of Brazil s lower house said on Tuesday that it will not be easy to obtain the 308 votes needed to pass a much anticipated pension reform, but that doing so is  fundamental and urgent  for the country. In an interview with Brazil s CBN radio, Maia said it was important that the government completed a reform to Brazil s ministerial framework soon, so that it can advance in negotiations regarding pensions. ",0,en
" Donald Trump Has His ‘ISIS Attacked My Rally’ Hoax Blown Wide Open, Live On-Air (VIDEO). Donald Trump has been caught using doctored video to claim that a protester who rushed the stage at a rally in Dayton, Ohio this week has links to ISIS. But during an interview with Chuck Todd, the whole scam fell apart, live on-air.The Republican front runner was seen to panic and sweat profusely on Saturday, when the secret service moved on a single protester at a rally in Dayton, Ohio.After the event, and clearly smarting from the very public unravelling of his  tough guy  persona, Trump sought to ratchet up the scale of the threat against him. Later that night, Trump tweeted his near 7 million followers on Twitter to let them know the protester was actually a  maniac  with  ties to ISIS  alongside a video he cites as evidence.USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true  Donald J. Trump (@realDonaldTrump) March 12, 2016But there was one rather big problem with this approach. This video is a hoax.The first to uncover the scam were BuzzFeed, who report:[T]he alleged ISIS video actually appears to have been cobbled together from old footage in an attempt to troll Dimassimo That footage, however, appears to be lifted from a video Dimassimo himself seems to have posted to YouTube. Dimassimo s video lacks the music and images typical of ISIS productions. The description also states that the protest was done in solidarity with Eric Sheppard, a Valdosta State University student who made headlines in 2015 for standing on an American flag.When Trump attempted to repeat the lie regardless during an interview on Meet The Press on Sunday morning, host Chuck Todd shut the candidate down with a series of questions that exposed the lie.(watch from 5min 27secs)Trumps response? What do I know about it? All I know is what s on the internet. Ladies and Gentlemen, is this the kind of person you really want sitting in the White House and representing American interests abroad?Featured Image via YouTube Screengrab",1,en
no,1,hi
no,0,hi
no,1,hi
no,1,hi
no,0,hi
no,0,hi
no,1,hi
no,1,hi
no,1,hi
yes,1,hi
no,1,hi
no,1,hi
"Somalia says it requested U.S. air strike that killed 100 militants. MOGADISHU (Reuters) - Somalia s government said on Wednesday it had requested a U.S. air strike that killed scores of suspected militants to help pave the way for an upcoming ground offensive against Islamist group al Shabaab. The U.S. military s Africa Command (Africom) said on Tuesday it had killed more than 100 of the al Qaeda-linked insurgents in the strike on a camp 125 miles (200 km) northwest of the capital Mogadishu.  Those militants were preparing explosives and attacks. Operations against al Shabaab have been stepped up,          Somali Information Minister Abdirahman Omar Osman told Reuters.  We have asked the U.S. to help us from the air to make our readied ground offensive more successful.  Al Shabaab spokesman Abdiasis Abu Musab denied the air strike had taken place.  It is just... propaganda,  he told Reuters.  The United States has ramped up operations in Somalia this year after President Donald Trump loosened the rules of engagement in March. Africom reported eight U.S. air strikes from May to August, compared to 13 for the whole of 2016. Including Tuesday s strike, it has reported five this month alone. The Pentagon said the U.S. military would continue to target militants in strikes in coordination with the Somali government. Al Shabaab has lost control of most of Somalia s cities and towns since African Union peacekeepers supporting Somali troops pushed the insurgency out of the capital Mogadishu in 2011. But it retains a strong presence in parts of the south and center. Somali president Mohamed Abdullahi Mohamed, a dual U.S.-Somali citizen, has taken a harder line than his predecessors against the insurgency since he was sworn in earlier this year. But his plans have been undermined by the poor state of the Somali military and political infighting.  He has also had to try to mend fences with the powerful Habar Gidir clan, following a raid involving U.S. forces on the town of Bariire in August in which 10 people were killed including three children. ",0,en
no,0,hi
"HILARIOUS! FOX News’ Greg Gutfeld Introduces New Sponsor Of His Show…”Victima” [VIDEO]. At the start of the Fox News Greg Gutfeld Show, Gutfeld showed a hilarious clip mocking the hysteria of the Democrat Party. Gutfeld began his show by telling his viewers,  I m really excited to introduce a new sponsor to our show. It s a new drug. It s called  Victima'  Gutfeld went on to explain that the drug was created to help Democrats who are feeling defeated after the brutal election of Donald Trump cope:  When identity politics no longer work, try  Victima .America s been witnessing the embarrassing meltdown of liberals ever since President Trump shocked the world with his stinging defeat of Crooked Hillary, so Gutfeld decided to have a little fun by mocking the embarrassing behavior of the left.The voice in the commercial mimics the typical TV drug commercials with sappy music playing in the background:  It s not what it used to be. It used to be fine.The Democratic Party it s not performong.It s slow, sluggish, confused, prone to fits of despair. It may be time for  Victima . Victims, when your old identity politics no longer work, Victima gives you that added boost to get you to where you want to be. When I take Victima, I see everyone as a  racist . It really works. Watch:Ironically, FOX News fired Bob Beckel, the only liberal on the Gutfeld Show the day after this show aired, after he allegedly made a  racist  remark that offended a black employee working at FOX. Hmmm ",1,en
"Exclusive: U.S. suspends aid to Somalia's battered military over graft. NAIROBI (Reuters) - The United States is suspending food and fuel aid for most of Somalia s armed forces over corruption concerns, a blow to the military as African peacekeepers start to withdraw this month. African Union (AU) troops landed in Mogadishu a decade ago to fight al Shabaab Islamist militants and Somali forces are supposed to eventually take over their duties. But the United States, which also funds the 22,000-strong peacekeeping force, has grown frustrated that successive governments have failed to build a viable national army. Diplomats worry that without strong Somali forces, al Shabaab could be reinvigorated, destabilize the region and offer a safe haven to other al Qaeda-linked militants or Islamic State fighters. The U.S. suspension of aid came after the Somali military repeatedly failed to account for food and fuel, according to private correspondence between the U.S. and Somali governments seen by Reuters.  During recent discussions between the United States and the Federal Government of Somalia, both sides agreed that the Somali National Army had failed to meet the standards for accountability for U.S. assistance,  a State Department official told Reuters last week, on condition of anonymity.   We are adjusting U.S. assistance to SNA units, with the exception of units receiving some form of mentorship, to ensure that U.S. assistance is being used effectively and for its intended purpose,  the official said. The U.S. suspension comes at a sensitive time. The AU force - with troops from Burundi, Djibouti, Ethiopia, Kenya and Uganda - is scheduled to leave by 2020. The first 1,000 soldiers will go by the end of 2017. The State Department official said Washington would continue to support small, Somali special forces units mentored by U.S. personnel and would work with the Somali government to agree criteria that could restore support to other units.  It is true that some concerns have been raised on how support was utilized and distributed. The federal government is working to address these,  Somali Minister of Defence Mohamed Mursal told Reuters. Documents sent from the U.S. Mission to Somalia to the Somali government show U.S. officials are increasingly frustrated that the military is unable to account for its aid. The documents paint a stark picture of a military hollowed out by corruption, unable to feed, pay or arm its soldiers - despite hundreds of millions of dollars of support. Between May and June, a team of U.S. and Somali officials visited nine army bases to assess whether the men were receiving food the United States provides for 5,000 soldiers.  We did not find the expected large quantities of food at any location ... there was no evidence of consumption (except at two bases),  the U.S. team wrote to the Somali government.   At one base, less than a fifth of the soldiers listed by Somali commanders were present. The best-staffed base had 160 soldiers out of 550. Only 60 had weapons.  Many appeared to be wearing brand new uniforms. This implied they were assembled merely to improve appearances,  the letter, seen by Reuters, said. An ongoing assessment of the Somali military this year by the Somali government, African Union and United Nations drew similar conclusions.  The joint report seen by Reuters said many soldiers lacked guns, uniforms, food, vehicles or tents. Troops relied on support from AU forces or local militias to survive.  The SNA is a fragile force with extremely weak command and control,  the report said.  They are incapable of conducting effective operations or sustaining themselves.  Most units don t have radios, leaving soldiers to rely on runners to get help when mobile networks go down, the report said. Troops lacked paper to write reports, toilets, boots and medical equipment such as tourniquets. Many slept under trees.  SNA units were at 62 percent of their authorized strength on average. Only 70 percent of them had weapons, the report said. Although the report was deeply critical, diplomats praised the government for trying to quantify the scope of the problem.   The government deserves massive praise for doing it and being willing to talk about it,  Michael Keating, the U.N. s top official in Somalia, told Reuters. The United States also suspended a program paying soldiers $100 monthly stipends in June after the federal government refused to share responsibility for receiving the payments with regional forces fighting al Shabaab. Washington has spent $66 million on stipends over the past seven years but has halted the program several times, concerned the money was not going to frontline soldiers. One Somali document seen by Reuters showed members of a 259-strong ceremonial brass band were receiving stipends this year meant for soldiers fighting militants. The State Department s watchdog said in a report published in October there were insufficient checks on the program and U.S. stipends could fund forces that commit abuses - or even support insurgents.  Officially, Somalia s military is 26,000 strong, but the payroll is stuffed with ghost soldiers, pensioners and the dead, whose families may be receiving their payments, diplomats say.  Intermittent payments from the government have forced many active soldiers to sell their weapons, ammunition or seek other work - practices the U.S. stipends were designed to curb. Washington has whittled down the number of troops it pays to 8,000 from over 10,000 but there is still no reliable payroll, said a Mogadishu-based security expert.  Defence Minister Mursal said the United Nations is creating a biometric database and plans to help the Somali government make cash payments directly to soldiers via mobile phones.  The new government will also set up a separate system for widows, orphans, and the wounded so the payroll would adequately represent military strength, he said. The weakness of Somali forces has deadly consequences. The insurgency is striking with ever larger and more deadly attacks in the capital Mogadishu and major towns. A truck bomb killed more than 500 people in October and a suicide bomber killed at least 18 at a police academy on Thursday. Yusuf, a 35-year-old Somali soldier stationed near the Indian Ocean port of Kismayu, knows what it s like to depend on local militias and AU forces to stay alive. On Sept. 26, insurgents attacked his base at Bula Gadud, killing 15 colleagues and wounding scores more before the local Jubaland militia and AU peacekeepers saved them.   We lost several key members in that battle especially my close friend,  he told Reuters.  We tried to retreat ... after using all the ammunition we had.   A senior Somali security source said when the attack happened, the battalion of more than 1,000 soldiers had only been issued 300 guns.  Defence Minister Mursal said the Somali troops at Bulagadud have since been sent more weapons. Somalia s national security plan calls for a military of 18,000 soldiers, funded by the central government and operating country-wide.  Getting there will be hard. Security experts say the military is dominated by a powerful clan, the Hawiye, which would be reluctant to lose control of the lucrative security assistance revenue stream.  Many regional governments within Somalia already see the Hawiye-dominated federal forces as rivals rather than allies. The government s ability to push reforms depends on balancing demands from federal member states, lawmakers, clan leaders and international partners, the U.N. s Keating said.  It s going to take a long time and its going to run into massive clan resistance,  he said.  Some clans are very dominant in the security forces.  Somalia s partners also need to get serious and coordinate better, said Matt Bryden of the think-tank Sahan Research. According to Sahan, donors - including the EU, AU, Turkey and Uganda - have trained more than 80,000 Somali soldiers since 2004. Bryden said records are so poor it was not clear if many had taken multiple courses, or just quit afterwards.   It s like sand through your fingers   where are they all?  ",0,en
no,0,hi
"Clinton campaign says TV spot shows commitment to fight predatory drug pricing. WASHINGTON (Reuters) - A television advertisement set to air on Tuesday from the presidential campaign of Hillary Clinton underscores the Democratic front-runner’s willingness to take on predatory drug pricing, according to a campaign statement. The ad, set to run in nominating contests following Super Tuesday voting and titled ""Predatory,"" shows Clinton criticizing Valeant Pharmaceuticals International Inc (VRX.TO) for its pricing practices and making clear that she is willing to take steps to end them, according to Hillary for America. (here) Valeant shares fell as much as 21 percent on Monday after the Canadian drugmaker revealed it was under investigation by the U.S. Securities and Exchange Commission. It is also being investigated by U.S. attorneys in New York and Massachusetts.  (Reporting by Eric Walsh; Editing by Clarence Fernandez) This article was funded in part by SAP. It was independently created by the Reuters editorial staff. SAP had no editorial involvement in its creation or production.",0,en
no,0,hi
"Senate leader pushes for extension of coal miner healthcare. WASHINGTON (Reuters) - U.S. Senate Majority Leader Mitch McConnell on Tuesday said he is pushing to extend expiring healthcare benefits for retired coal miners by including a provision in a spending bill Congress hopes to pass this week. In a statement on the Senate floor, McConnell, a Republican from Kentucky, said that in conversations with House of Representatives Speaker Paul Ryan he has insisted that the Continuing Resolution include “a provision to address that issue so these retirees don’t lose their healthcare benefit at the end of this year.” The fate of the United Mine Workers’ health care and pension funds is up in the air as Congress weighs legislation to provide financial support for the soon-expiring benefits, which are at risk of default as coal companies grapple with bankruptcies. Although the Senate Finance Committee in September passed a bill to provide funding for those benefits senior lawmakers are looking for ways to include the provision in the spending bill that has to be passed before existing government funding expires on Dec. 9. Democratic Senators of coal-producing states - Bob Casey of Pennsylvania, Sherrod Brown of Ohio, Mark Warner of Virginia and Joe Manchin of West Virginia - said they would block must-pass legislation until Congress takes action on the so-called Miners Protection Act. “There’s going to be 16,500 retired miners that are losing their healthcare benefits. There will be another 4,000 the first of next year,” said Manchin on the Senate floor on Tuesday. “We’re fighting for those people that we promised, that we believe in, that have powered this nation, that have given us the country we have and now we’re turning our backs on them,” Manchin said. Manchin is due to meet with President-elect Donald Trump later this week to discuss a potential role in the Republican’s Cabinet. Trump had repeatedly promised on the campaign trail to put coal miners back to work. His spokesperson did not respond to a request for comment on Trump’s views on protecting miners’ pensions and health care benefits. Grassroots group Kentuckians for the Commonwealth plan to deliver a 10,000 signature petition to McConnell Tuesday to call on him to pass the Miners Protection Act, as well as RECLAIM, a bill that would offer financial support to help coal communities diversify their economies, before Congress leaves for recess. ",0,en
no,1,hi
no,0,hi
no,0,hi
no,0,hi
no,1,hi
no,0,hi
no,1,hi
"Boiler Room #104 – War Sells… But Who’s Buying. Tune in to the Alternate Current Radio Network (ACR) for another LIVE broadcast of  The Boiler Room tonight 6:00 PM PST | 8:00 PM CST | 9:00 PM EST for this special broadcast. Join us for uncensored, uninterruptible talk radio, custom-made for bar fly philosophers, misguided moralists, masochists, street corner evangelists, media-maniacs, savants, political animals and otherwise lovable rascals.Join ACR hosts Hesher and Spore along with Jay Dyer of Jays Analysis, Patrick Henningsen of 21WIRE, Infidel Pharaoh (ACR contributor) and Andy Nowicki, author of Conspiracy, Compliance, Control & Defiance, for the hundred and fourth episode of BOILER ROOM. Turn it up, tune in and hang with the ACR Brain-Trust for this weeks boil downs and analysis and the usual gnashing of the teeth of the political animals in the social reject club. We re breaking down the developments in Syria and the Trump approval of military strikes in Syria.Listen to  Boiler Room EP #104   War Sells  But Who s Buying  on Spreaker.Direct Download Episode #104Please like and share the program and visit our donate page to get involved!Reference Links:",1,en
" Michael Moore Says He Is ‘Absolutely’ Convinced Trump Will Ban Muslims. Filmmaker and activist Michael Moore said there is no doubt in his mind that Donald Trump will go through with banning Muslims from the United States, just like he said he would.Speaking to Variety, Moore said that he has already done his grieving over Trump s win, which he saw coming long before it became a reality. I went through my five stages of grief months and months ago when I realized he was going to win,  he said.Moore said that he has  taken him literally and seriously since day one,  which is why he fully expects Trump to do all the horrible things he said he would on the campaign trail, like building a wall along our southern border to keep out all the rapey Mexicans. You do have to take Trump at his word,  Moore said.  I still hear people say,  Oh, he s not really going to build the wall.  Oh, he is going to build it. He knows that he s got to deliver at least a version of the wall. This, Moore explained, is why he  absolutely  believes Trump will go through with enacting his Muslim ban. He s shown how he s going to do it,  Moore said.  He s going to get away with it by making it a ban on Muslims who come from the following countries. He needs just enough cover for his crowd to say,  Oh, he s being reasonable there. He s not banning all Muslims. Moore also said that he was profoundly affected by Meryl Streep s powerful speech denouncing Trump at the Golden Globes. I had tears in my eyes,  Moore said.  It was so powerfully delivered by the perfect person. She was talking about human empathy. It was not about being a Republican or a Democrat. It was about: Have you no decency, sir? Trump s supporters like to say that they don t take what he says literally. But that is a mistake. As Maya Angelou said,  When someone shows you who they are, believe them the first time.  We know who Trump is. And we also know it s going to be a long four years.Featured image via Kevin Winter/Getty Images For AFI",1,en
no,0,hi
no,0,hi
no,0,hi
" Disrespectful Prick Ted Cruz Will Snub President Obama By Skipping Final State Of The Union Address. Instead of respectfully attending President Obama s final State of the Union Address like other Republican nominees, Ted Cruz is skipping it.The Texas Tea Party Senator made the decision to campaign in New Hampshire on January 12th rather than spending a couple hours respectfully listening to what our current commander-in-chief has to say during one of his last major speeches as president.Of course, it s not like Cruz couldn t fly in and fly back out after the speech is over, which is why this definitely feels like a snub of President Obama, especially when you consider that Senators Rand Paul, Marco Rubio, and Bernie Sanders are all putting their campaigns on pause for the evening to hear what President Obama has to say.But Cruz campaign spokesman Rick Tyler insists that this isn t a snub at all. Cruz is simply working hard to win New Hampshire, he says, even though Cruz is in third place in the Granite State 16-points behind leader Donald Trump. It s not a snub. He s going to be in New Hampshire, working hard to win New Hampshire. No disrespect. It just is going to work out this way. Tyler also added that Cruz will be be  disappointed  with the speech no matter where he is at the time it is delivered.  It won t matter because he ll be just as disappointed in New Hampshire as he will be in the chamber,  he said.Adding further insult and disrespect toward President Obama, Cruz intends to hold his own State of the Union hours before the real one in what the Dallas Morning News reports is being billed as the  State of Our Union Town Hall Meeting with Senator Ted Cruz. Basically, Cruz is snubbing the State of the Union Address to run off and pretend he is already president.And his disrespectful actions could come back to haunt him come Election Day in November.James Madison University professor of media and politics Dan Schill told The Hill that while Cruz s stunt won t necessarily harm him among Republican primary voters who already cheer anybody who disrespects President Obama, it may cost him voters who see this as being disrespectful. I don t think it will necessarily turn off too many primary voters in New Hampshire and Iowa, but there is that risk,  he said.  The choice to stiff the speech can send a message it s time for change. It may also backfire for people who see it as not respecting office of the presidency. In short, Ted Cruz is being a disrespectful little prick who believes he can fire up New Hampshire Republicans to vote for him if he snubs President Obama.It s one thing to dislike the man who is president, but disrespecting the office is totally unacceptable and proves once again that Ted Cruz isn t qualified to be president, whether he is a natural born citizen or not.Featured Image: Wikimedia",1,en
"DIAMOND AND SILK Open Up LARGE Can Of WHOOP A$$ On Maxine Waters In PAINFULLY FUNNY VIDEO: “When You Come For Donald Trump, We’re Coming For You!”. OMG. Why do these two gems of social media not have their own TV show? They are comedy genius #rockstars! @DiamondandSilk #ComedyPlatinum https://t.co/IFLM83KmKl  James Woods (@RealJamesWoods) April 20, 2017Diamond and Silk are not happy about hypocrite Maxine Waters attacks on President Trump and they re not mincing any words in their latest (and possible their funniest) video where they brutally admonish Waters. The great thing about Diamond and Silk is that they are able to voice their opinions about the failures of black politicians like Maxine Waters without fear of being labeled  racists  for disagreeing with her.If you don t know who Diamond and Silk are, you re missing one of the most entertaining and downright unexplainable elements of Donald Trump s campaign for president.Diamond and Silk are people sisters from North Carolina, to be exact and outspoken surrogates for Trump. Such a description obscures, however, what has made the pair a must-see act on the campaign trail. Indeed, more than anything, what distinguishes Diamond and Silk from your run-of-the-mill pro-Trump talking heads is not just that they re black women (that is pretty remarkable itself), but their undeniable gifts for debate and punditry.Lynnette Hardaway (Diamond) and Rochelle Richardson (Silk) didn t seek out the limelight. The two say they launched their YouTube channel, The Viewers View, simply because they were tired of being talked at by media elites and wanted to talk back. The first video posted to  The Viewers View  was a Black Lives Matter tribute, but it didn t take long before the sisters set their sights on Trump. Weeks after Trump announced he was entering the presidential race, Diamond uploaded her first pro-Trump video entitled,  Dump the rest of those Chumps and vote for Donald Trump in 2016.  Diamond was joined by Silk for their next video, a discussion of the investigation into Sandra Bland s death in police custody. It was their second video together, however, that went viral and eventually led to Diamond and Silk joining Trump on the campaign trail.  ComplexLeftists are perplexed by the support of President Trump by these two outspoken black women. What they don t realize is that Diamond and Silk are speaking out for millions of frustrated Americans of every race across America. Watch Diamond and Silk, as they call out the problem with ILLEGAL immigration in America in the video below. Through their videos, these ladies have been able to expose the truth about serious social and economic issues that are facing our nation and are only being reported from a liberal view by the mainstream media. With the perfect blend of comedy and seriousness, they have been able to tap into the feelings of frustrated Americans who feel like they re voices are being ignored. After watching one of their videos, these ladies will almost always leave you feeling like you want to stand up and cheer!When sister act Diamond and Silk take the stage, though, the audience, sparse as it is, erupts in cheers.  Ditch and switch!  hollers a barrel-bellied man in an  I Love Women Who Vote Trump  shirt, referring to the duo s campaign to encourage Democrats to register as Republicans.Diamond and Silk beam back at the crowd.  Oh my goodness!  Diamond, the taller one, coos appreciatively. She cuts to the chase:  First of all, if y all haven t noticed: We black  . And just because we black, we found out, that doesn t mean we have to vote Democrat. Uproarious applause.  We can come off the Democratic plantation, and we can vote for whoever we want to vote for.  Silk, standing to Diamond s left, bobs her head in agreement.Diamond, who possesses the timbre and timing of a revivalist minister, goes on.  We don t need the media spoon-feeding us a narrative. We can think for ourselves, and we started thinking for ourselves. And in Donald J. Trump, we see a man that never wavers, nor does he back down, and that s what we love.  She pauses for emphasis.  I love ev-er-y-thing about Donald J. Trump. He can do no wrong in my eyes. For Diamond and Silk, loving ev-er-y-thing about Donald Trump means loving him in spite of his years-long racist birther campaign, and his various degrading remarks about black people, like,  Laziness is a trait in blacks,  and,  You re living in poverty, your schools are no good, you have no jobs  . What the hell do you have to lose? It means loving him in spite of the bogus statistics about the African-American community he repeats ( 58 percent of your youth is unemployed ) and retweets ( blacks killed 81% of white homicide victims ), and overlooking both the Department of Justice lawsuit accusing Trump and his father of housing discrimination and the long, demonstrated history of racial bias at other Trump properties.And it means loving him right alongside his other supporters, the ones affiliated with the KKK, the neo-Nazis, the white nationalist movement and assorted militia groups.Diamond and Silk know all this, and they love him anyway.Anyone who thinks these ladies give a hoot about what the liberal media has to say about them or their beloved new president Donald Trump hasn t been watching their videos ",1,en
" Detroit Reverend BLASTS Trump’s ‘Scam’ He Just Tried To Pull On Voters (VIDEO). Donald Trump s visit to a historically black church in Detroit, Michigan on Saturday is being met with fierce condemnation from black leaders. Reverend Wendell Anthony is one of those leaders who is calling out Trump. On Saturday, Anthony, who is the head of the Detroit NAACP chapter, appeared on CNN where he derided the entire visit as a  scam. This is nothing more than a ruse. This is a scam,  Anthony said during the segment.  Mr. Trump is seventy years old, I believe. That election now is less than seventy days from now. It s gonna take a whole lot of conjecture and whole lot of programming to undo what has been done. Anthony is correct. Trump has polling numbers so low with voters of color that it seems almost absurd at this point to try and win them over so close to the election. Considering Trump s support from white supremacist groups, and his recently solidified multi-media brand promotion deal relationship with the reactionary media site Breitbart, which has historically upheld white supremacist positions, there isn t a snowball s chance in hell those numbers will go up. In fact, since Trump began his new strategy of begging voters of color to take a chance on him, his polling numbers with the voting bloc have plummeted even further.Then there s also this long list of reasons that Anthony lists off: Before you talk about the can-do, let s talk about the undo,  he continued.  Let s undo what Mr. Trump has done. Part of what he said is that we need to unite the country. Well his policies, or lack thereof, his commentary, his rhetoric, is doing no more than dividing this nation. When you talk about  I don t want black people counting my money,  or rather have  short folk with yarmulkes counting my money    that s divisive! It s rather amusing to see someone whose entire political career thus far has been made possible by the far right s racism and xenophobia try and pander to voters of color. There s also something sad about it. Very sad!You can watch the video below.Featured image from video screenshot",1,en
no,0,hi
no,1,hi
"MICHELLE OBAMA’S Middle East Speech: Compares Her Oppressive Childhood To Muslim Girls Living Under Sharia Law [VIDEO]. Michelle Obama received $70 million dollars from the feds for her pet project to promote eduction for girls. It s really a front and slush fund for her escapades to Europe, Asia and now the wealthy Middle East Traveling the world on taxpayer dollars is what Mooch does best. This time she s outdone herself with the idiocy of speaking to a radical Muslim group about how bad she had it as a kid in America when these radical Muslims don t think twice about Sharia law and the horror that brings for little girls. What a fool!The First Lady is supposed to be a representative of America and shine a light on the good work we re doing around the world. Michelle Obama can t help but repeatedly bash America and especially slam the status quo in American culture. After all, she did say we need to change our traditions.So here s the latest on her America bashing in the Middle East while on the taxpayer s dime:First Lady Michelle Obama is in Qatar this week for a summit sponsored by a state-controlled foundation that is known for operating mosques that have welcomed extremist clerics, according to a range of sources.Obama is in Qatar a country under congressional scrutiny for its financing of terrorists through the end of the week to attend the country s World Innovation Summit for Education, an annual educational conference sponsored by the Qatar Foundation, which has been marred in controversy due to its ongoing hosting of radical clerics.Founded and run by the former Qatari emir s wife, Sheikha Mozah, the Qatar Foundation houses six satellite campuses owned by American universities and other Western schools at a site outside Doha known as Education City.At its mosque there, the Foundation has welcomed multiple radical clerics in the past several months, prompting criticism from some who accuse the charity of quietly promoting terrorism.One cleric who recently spoke at the mosque, Omar Abdelkafi, has mocked the killings of French satirical writers at Charlie Hebdo, calling the terrorist act  the sequel to the comedy film of 9/11.  Another maintained that  Jews and their helpers must be destroyed. The ongoing appearance of these clerics at the foundation s mosque has raised questions about the Obama administration s endorsement of the charity, which has strived to maintain international legitimacy.Read more: WFBObama addressed the foundation on Wednesday:Michelle Obama went to Qatar to give a speech on girls education. There, the first lady of the United States complained about growing up as a girl in America. Back when I was a girl, even though I was bright and curious and I had plenty of opinions of my own, people were often more interested in hearing what my brother had to say. And my parents didn t have much money; neither of them had a university degree. So when I got to school, I sometimes encountered teachers who assumed that a girl like me wouldn t be a good student. I was even told that I would never be admitted to a prestigious university, so I shouldn t even bother to apply,  Obama said at the Qatar National Convention Center in Doha.  Like so many girls across the globe, I got the message that I shouldn t take up too much space in this world. That I should speak softly and rarely. That I should have modest ambitions for my future. That I should do what I was told and not ask too many questions. But I was lucky, because I had parents who believed in me, who had big dreams for me. They told me, don t ever listen to those who doubt you. They said, just work harder to prove them wrong.  And that s what I did. I went to school. I worked hard. I got good grades. I got accepted to top universities. I went on to become a lawyer, a city government employee, a hospital executive, and  - the most important job I ve ever had  - a mother to two beautiful girls.  Obama did say that the U.S. has made progress.  And as I moved forward, so did my country. In each generation, brave women and men fought to end gender discrimination in the workplace, to pass tougher laws against rape and domestic abuse, to ensure equal access to education for women. And while we still have work to do to achieve full economic, political equality for women in the U.S., today, nearly 60 percent of American university students are women. And as for the law school at Harvard University  - which I actually got my law degree   the Dean of the school is now a woman, as are half the students.  Here s a bit from Michelle Obama s speech: ",1,en
yes,1,hi
no,0,hi
no,1,hi
no,0,hi
no,1,hi
